Actual;Prediction;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
398;394.2573;1.;0.;1.;0.
555;440.20486;1.;0.;1.;0.
217;199.41783;1.;0.;1.;0.
72;3.5890799;1.;0.;1.;0.
382;424.10352;1.;0.;1.;0.
90;114.76104;1.;0.;1.;0.
87;45.790462;1.;0.;1.;0.
59;8.7368355;1.;0.;1.;0.
33;68.14864;1.;0.;1.;0.
320;200.58887;1.;0.;1.;0.
243;241.1528;1.;0.;1.;0.
91;47.337837;1.;0.;1.;0.
313;273.72885;1.;0.;1.;0.
280;287.36145;1.;0.;1.;0.
87;75.76515;1.;0.;1.;0.
111;187.60486;1.;0.;1.;0.
22;13.8105755;1.;0.;1.;0.
149;164.61086;1.;0.;1.;0.
16;-70.26256;1.;0.;1.;0.
14;23.130684;1.;0.;1.;0.
58;54.3481;1.;0.;1.;0.
6;-18.022182;1.;0.;1.;0.
122;50.193527;1.;0.;1.;0.
89;36.259525;1.;0.;1.;0.
93;63.94407;1.;0.;1.;0.
350;358.38217;1.;0.;1.;0.
487;469.93533;1.;0.;1.;0.
153;158.04434;1.;0.;1.;0.
134;185.95303;1.;0.;1.;0.
3;3.2190418;1.;0.;1.;0.
454;449.8894;1.;0.;1.;0.
202;246.33742;1.;0.;1.;0.
535;709.72656;1.;0.;1.;0.
305;280.33792;1.;0.;1.;0.
240;273.0248;1.;0.;1.;0.
95;88.96622;1.;0.;1.;0.
118;186.21272;1.;0.;1.;0.
162;157.28987;1.;0.;1.;0.
179;202.22302;1.;0.;1.;0.
61;90.17553;1.;0.;1.;0.
4;9.239743;1.;0.;1.;0.
514;281.27597;1.;0.;1.;0.
230;192.36191;1.;0.;1.;0.
202;243.88461;1.;0.;1.;0.
224;181.3922;1.;0.;1.;0.
296;124.95444;1.;0.;1.;0.
148;43.352985;1.;0.;1.;0.
332;265.05734;1.;0.;1.;0.
80;53.519287;1.;0.;1.;0.
238;153.62944;1.;0.;1.;0.
309;459.47992;1.;0.;1.;0.
14;77.34863;1.;0.;1.;0.
18;83.4978;1.;0.;1.;0.
25;18.572441;1.;0.;1.;0.
113;151.25667;1.;0.;1.;0.
69;74.81542;1.;0.;1.;0.
6;6.8796215;1.;0.;1.;0.
8;-0.29781556;1.;0.;1.;0.
736;663.3912;1.;0.;1.;0.
425;387.16214;1.;0.;1.;0.
172;188.35477;1.;0.;1.;0.
41;39.617153;1.;0.;1.;0.
38;5.6784296;1.;0.;1.;0.
175;178.78421;1.;0.;1.;0.
5;12.587692;1.;0.;1.;0.
856;588.51636;1.;0.;1.;0.
99;52.840076;1.;0.;1.;0.
52;41.704597;1.;0.;1.;0.
10;2.9120512;1.;0.;1.;0.
2;-5.9713407;1.;0.;1.;0.
73;35.063026;1.;0.;1.;0.
6;25.092825;1.;0.;1.;0.
42;-18.78048;1.;0.;1.;0.
599;615.1948;1.;0.;1.;0.
40;63.137306;1.;0.;1.;0.
20;24.729803;1.;0.;1.;0.
140;123.25107;1.;0.;1.;0.
33;16.267126;1.;0.;1.;0.
37;52.587666;1.;0.;1.;0.
94;102.23786;1.;0.;1.;0.
41;70.0692;1.;0.;1.;0.
345;323.15088;1.;0.;1.;0.
529;564.8101;1.;0.;1.;0.
145;90.77509;1.;0.;1.;0.
282;217.55263;1.;0.;1.;0.
5;18.108652;1.;0.;1.;0.
533;571.2415;1.;0.;1.;0.
434;554.0528;1.;0.;1.;0.
272;163.4005;1.;0.;1.;0.
729;663.48206;1.;0.;1.;0.
41;31.390884;1.;0.;1.;0.
385;387.0681;1.;0.;1.;0.
257;270.87585;1.;0.;1.;0.
124;185.57245;1.;0.;1.;0.
21;67.456276;1.;0.;1.;0.
443;480.47052;1.;0.;1.;0.
213;179.91667;1.;0.;1.;0.
238;290.48068;1.;0.;1.;0.
204;195.78699;1.;0.;1.;0.
76;83.05924;1.;0.;1.;0.
48;101.782875;1.;0.;1.;0.
168;227.47928;1.;0.;1.;0.
124;143.77623;1.;0.;1.;0.
263;319.56717;1.;0.;1.;0.
199;166.67381;1.;0.;1.;0.
18;-8.644687;1.;0.;1.;0.
44;71.21626;1.;0.;1.;0.
199;158.35616;1.;0.;1.;0.
383;318.79904;1.;0.;1.;0.
47;42.53218;1.;0.;1.;0.
27;64.17507;1.;0.;1.;0.
527;585.60175;1.;0.;1.;0.
372;362.93658;1.;0.;1.;0.
664;510.49313;1.;0.;1.;0.
117;101.758644;1.;0.;1.;0.
13;-7.5360527;1.;0.;1.;0.
5;-1.8219993;1.;0.;1.;0.
644;722.0645;1.;0.;1.;0.
86;78.0973;1.;0.;1.;0.
38;18.981602;1.;0.;1.;0.
104;119.0313;1.;0.;1.;0.
220;258.0635;1.;0.;1.;0.
190;189.4802;1.;0.;1.;0.
4;12.344014;1.;0.;1.;0.
4;43.58291;1.;0.;1.;0.
93;64.574684;1.;0.;1.;0.
25;-41.673733;1.;0.;1.;0.
150;177.01683;1.;0.;1.;0.
319;314.39365;1.;0.;1.;0.
261;212.86523;1.;0.;1.;0.
94;2.538106;1.;0.;1.;0.
61;57.19134;1.;0.;1.;0.
179;154.37535;1.;0.;1.;0.
117;86.85006;1.;0.;1.;0.
290;244.36844;1.;0.;1.;0.
3;2.7001944;1.;0.;1.;0.
272;598.6575;1.;0.;1.;0.
100;96.87449;1.;0.;1.;0.
8;28.14241;1.;0.;1.;0.
234;276.14127;1.;0.;1.;0.
273;236.61359;1.;0.;1.;0.
64;139.1209;1.;0.;1.;0.
521;384.43167;1.;0.;1.;0.
11;-1.2526879;1.;0.;1.;0.
19;-32.472317;1.;0.;1.;0.
13;-9.082452;1.;0.;1.;0.
14;34.90587;1.;0.;1.;0.
365;301.53705;1.;0.;1.;0.
135;84.13432;1.;0.;1.;0.
89;83.922905;1.;0.;1.;0.
101;119.437195;1.;0.;1.;0.
65;-13.828234;1.;0.;1.;0.
133;281.88617;1.;0.;1.;0.
102;141.87929;1.;0.;1.;0.
38;103.06787;1.;0.;1.;0.
78;90.52723;1.;0.;1.;0.
133;74.504295;1.;0.;1.;0.
16;-1.4406488;1.;0.;1.;0.
52;120.520744;1.;0.;1.;0.
437;342.3438;1.;0.;1.;0.
75;71.739;1.;0.;1.;0.
390;392.12555;1.;0.;1.;0.
132;206.81792;1.;0.;1.;0.
344;298.3424;1.;0.;1.;0.
317;345.557;1.;0.;1.;0.
614;593.44354;1.;0.;1.;0.
46;42.31057;1.;0.;1.;0.
448;450.6891;1.;0.;1.;0.
53;90.27994;1.;0.;1.;0.
125;146.67825;1.;0.;1.;0.
21;91.9159;1.;0.;1.;0.
777;753.9678;1.;0.;1.;0.
124;51.243874;1.;0.;1.;0.
126;180.81625;1.;0.;1.;0.
12;44.013184;1.;0.;1.;0.
372;284.8137;1.;0.;1.;0.
238;245.65886;1.;0.;1.;0.
1;30.253956;1.;0.;1.;0.
45;91.206;1.;0.;1.;0.
441;498.21844;1.;0.;1.;0.
81;46.85132;1.;0.;1.;0.
67;39.118008;1.;0.;1.;0.
90;95.22903;1.;0.;1.;0.
20;45.94855;1.;0.;1.;0.
89;137.8071;1.;0.;1.;0.
181;235.14894;1.;0.;1.;0.
172;31.619938;1.;0.;1.;0.
241;293.39142;1.;0.;1.;0.
494;404.95578;1.;0.;1.;0.
4;42.098564;1.;0.;1.;0.
6;-8.499334;1.;0.;1.;0.
655;689.13104;1.;0.;1.;0.
112;119.86653;1.;0.;1.;0.
84;132.61194;1.;0.;1.;0.
363;332.77573;1.;0.;1.;0.
12;20.31693;1.;0.;1.;0.
356;363.15567;1.;0.;1.;0.
10;12.853759;1.;0.;1.;0.
80;49.917057;1.;0.;1.;0.
166;191.24522;1.;0.;1.;0.
319;337.9521;1.;0.;1.;0.
391;417.55;1.;0.;1.;0.
70;30.410112;1.;0.;1.;0.
460;457.64313;1.;0.;1.;0.
32;55.38241;1.;0.;1.;0.
248;286.15637;1.;0.;1.;0.
6;34.00779;1.;0.;1.;0.
62;103.3418;1.;0.;1.;0.
291;286.33145;1.;0.;1.;0.
356;383.1679;1.;0.;1.;0.
3;-10.78448;1.;0.;1.;0.
348;358.9382;1.;0.;1.;0.
715;444.7195;1.;0.;1.;0.
80;108.68301;1.;0.;1.;0.
197;66.36537;1.;0.;1.;0.
26;3.891695;1.;0.;1.;0.
173;140.4695;1.;0.;1.;0.
68;50.780403;1.;0.;1.;0.
56;58.819637;1.;0.;1.;0.
14;-23.54774;1.;0.;1.;0.
6;26.32144;1.;0.;1.;0.
12;-4.5898147;1.;0.;1.;0.
260;207.55737;1.;0.;1.;0.
471;573.8218;1.;0.;1.;0.
579;550.9799;1.;0.;1.;0.
202;222.52013;1.;0.;1.;0.
289;245.05882;1.;0.;1.;0.
221;212.11102;1.;0.;1.;0.
522;527.02563;1.;0.;1.;0.
45;80.079865;1.;0.;1.;0.
293;167.94568;1.;0.;1.;0.
132;102.488205;1.;0.;1.;0.
8;11.039767;1.;0.;1.;0.
10;16.631899;1.;0.;1.;0.
34;41.49166;1.;0.;1.;0.
121;129.84625;1.;0.;1.;0.
310;486.99615;1.;0.;1.;0.
230;237.77238;1.;0.;1.;0.
167;71.98032;1.;0.;1.;0.
664;616.91125;1.;0.;1.;0.
14;52.602375;1.;0.;1.;0.
103;111.14251;1.;0.;1.;0.
498;536.7212;1.;0.;1.;0.
95;87.61071;1.;0.;1.;0.
150;188.95267;1.;0.;1.;0.
82;135.64293;1.;0.;1.;0.
283;304.8397;1.;0.;1.;0.
298;305.96817;1.;0.;1.;0.
10;-24.294659;1.;0.;1.;0.
247;291.184;1.;0.;1.;0.
242;204.85687;1.;0.;1.;0.
346;378.44528;1.;0.;1.;0.
262;192.44241;1.;0.;1.;0.
179;128.80345;1.;0.;1.;0.
463;442.19424;1.;0.;1.;0.
252;217.88518;1.;0.;1.;0.
23;6.791688;1.;0.;1.;0.
147;161.78865;1.;0.;1.;0.
42;109.68982;1.;0.;1.;0.
53;64.80721;1.;0.;1.;0.
75;65.75542;1.;0.;1.;0.
166;164.8247;1.;0.;1.;0.
913;762.7949;1.;0.;1.;0.
203;225.7099;1.;0.;1.;0.
425;411.21735;1.;0.;1.;0.
111;156.31073;1.;0.;1.;0.
270;197.00473;1.;0.;1.;0.
215;153.70316;1.;0.;1.;0.
104;128.7695;1.;0.;1.;0.
220;187.40149;1.;0.;1.;0.
387;399.7869;1.;0.;1.;0.
183;204.70949;1.;0.;1.;0.
28;23.001535;1.;0.;1.;0.
76;136.06665;1.;0.;1.;0.
507;509.1022;1.;0.;1.;0.
119;48.512363;1.;0.;1.;0.
18;26.29082;1.;0.;1.;0.
15;27.107788;1.;0.;1.;0.
378;342.73322;1.;0.;1.;0.
274;234.69627;1.;0.;1.;0.
251;245.20891;1.;0.;1.;0.
254;207.82852;1.;0.;1.;0.
436;304.8917;1.;0.;1.;0.
127;145.41124;1.;0.;1.;0.
10;0.6473625;1.;0.;1.;0.
44;29.832256;1.;0.;1.;0.
371;449.51483;1.;0.;1.;0.
201;176.76567;1.;0.;1.;0.
260;221.43645;1.;0.;1.;0.
286;313.62317;1.;0.;1.;0.
38;52.54275;1.;0.;1.;0.
17;15.948172;1.;0.;1.;0.
2;28.101017;1.;0.;1.;0.
49;10.894574;1.;0.;1.;0.
15;19.205784;1.;0.;1.;0.
36;31.091084;1.;0.;1.;0.
23;47.861805;1.;0.;1.;0.
60;60.809097;1.;0.;1.;0.
285;262.77838;1.;0.;1.;0.
617;605.1916;1.;0.;1.;0.
437;449.00912;1.;0.;1.;0.
330;251.41759;1.;0.;1.;0.
127;96.692696;1.;0.;1.;0.
319;232.6468;1.;0.;1.;0.
162;150.67873;1.;0.;1.;0.
643;617.98816;1.;0.;1.;0.
71;63.91039;1.;0.;1.;0.
546;539.9837;1.;0.;1.;0.
10;15.89687;1.;0.;1.;0.
44;54.859966;1.;0.;1.;0.
110;100.85065;1.;0.;1.;0.
644;675.73145;1.;0.;1.;0.
213;230.03264;1.;0.;1.;0.
61;50.367165;1.;0.;1.;0.
10;37.242077;1.;0.;1.;0.
884;908.4463;1.;0.;1.;0.
73;95.35195;1.;0.;1.;0.
151;114.806435;1.;0.;1.;0.
199;236.99756;1.;0.;1.;0.
627;569.2835;1.;0.;1.;0.
121;136.31798;1.;0.;1.;0.
62;54.612816;1.;0.;1.;0.
6;-60.07565;1.;0.;1.;0.
19;5.956529;1.;0.;1.;0.
216;202.86392;1.;0.;1.;0.
80;108.177704;1.;0.;1.;0.
92;76.331116;1.;0.;1.;0.
115;136.55562;1.;0.;1.;0.
343;349.60455;1.;0.;1.;0.
142;114.48699;1.;0.;1.;0.
28;28.46484;1.;0.;1.;0.
223;261.03946;1.;0.;1.;0.
26;22.867609;1.;0.;1.;0.
22;-20.655228;1.;0.;1.;0.
74;45.6392;1.;0.;1.;0.
279;217.91647;1.;0.;1.;0.
174;152.606;1.;0.;1.;0.
145;83.73776;1.;0.;1.;0.
195;216.47469;1.;0.;1.;0.
8;-12.531653;1.;0.;1.;0.
887;840.37537;1.;0.;1.;0.
230;213.19461;1.;0.;1.;0.
214;176.49701;1.;0.;1.;0.
46;98.866776;1.;0.;1.;0.
6;8.943156;1.;0.;1.;0.
1;8.946356;1.;0.;1.;0.
134;132.47343;1.;0.;1.;0.
349;247.78294;1.;0.;1.;0.
30;8.7744;1.;0.;1.;0.
29;40.24205;1.;0.;1.;0.
315;390.98566;1.;0.;1.;0.
198;237.1785;1.;0.;1.;0.
2;-4.5812693;1.;0.;1.;0.
360;332.00827;1.;0.;1.;0.
286;326.1952;1.;0.;1.;0.
172;107.016365;1.;0.;1.;0.
269;290.87778;1.;0.;1.;0.
119;206.08083;1.;0.;1.;0.
99;115.592;1.;0.;1.;0.
44;67.42877;1.;0.;1.;0.
6;39.870514;1.;0.;1.;0.
251;262.12262;1.;0.;1.;0.
50;60.85765;1.;0.;1.;0.
458;487.35822;1.;0.;1.;0.
700;687.87787;1.;0.;1.;0.
65;64.53694;1.;0.;1.;0.
4;-0.25429428;1.;0.;1.;0.
60;34.246258;1.;0.;1.;0.
8;23.90563;1.;0.;1.;0.
464;483.66013;1.;0.;1.;0.
153;131.83394;1.;0.;1.;0.
226;292.34497;1.;0.;1.;0.
36;149.74652;1.;0.;1.;0.
376;395.32413;1.;0.;1.;0.
60;14.77346;1.;0.;1.;0.
7;100.28684;1.;0.;1.;0.
39;35.841568;1.;0.;1.;0.
404;328.32303;1.;0.;1.;0.
160;134.8532;1.;0.;1.;0.
127;182.29741;1.;0.;1.;0.
139;93.28382;1.;0.;1.;0.
26;-18.512562;1.;0.;1.;0.
302;380.2029;1.;0.;1.;0.
481;442.2543;1.;0.;1.;0.
13;13.344228;1.;0.;1.;0.
24;22.542217;1.;0.;1.;0.
95;112.137535;1.;0.;1.;0.
1;14.971992;1.;0.;1.;0.
525;533.3656;1.;0.;1.;0.
459;496.6287;1.;0.;1.;0.
212;323.87585;1.;0.;1.;0.
402;363.8131;1.;0.;1.;0.
218;163.52533;1.;0.;1.;0.
8;-19.594187;1.;0.;1.;0.
44;40.013035;1.;0.;1.;0.
332;352.95044;1.;0.;1.;0.
215;232.62991;1.;0.;1.;0.
369;384.3631;1.;0.;1.;0.
194;151.94048;1.;0.;1.;0.
300;252.66249;1.;0.;1.;0.
316;330.83752;1.;0.;1.;0.
325;330.30597;1.;0.;1.;0.
4;12.716488;1.;0.;1.;0.
72;37.788414;1.;0.;1.;0.
126;166.05692;1.;0.;1.;0.
425;445.0042;1.;0.;1.;0.
346;357.15448;1.;0.;1.;0.
206;70.62109;1.;0.;1.;0.
5;-19.287382;1.;0.;1.;0.
3;3.5164745;1.;0.;1.;0.
71;68.16859;1.;0.;1.;0.
9;19.95805;1.;0.;1.;0.
52;96.66862;1.;0.;1.;0.
240;258.5892;1.;0.;1.;0.
483;513.2698;1.;0.;1.;0.
40;11.245276;1.;0.;1.;0.
502;565.50824;1.;0.;1.;0.
395;354.1534;1.;0.;1.;0.
58;43.097324;1.;0.;1.;0.
9;2.6611083;1.;0.;1.;0.
55;133.89233;1.;0.;1.;0.
628;652.50714;1.;0.;1.;0.
140;155.21786;1.;0.;1.;0.
190;170.21594;1.;0.;1.;0.
53;15.841886;1.;0.;1.;0.
67;0.666312;1.;0.;1.;0.
22;9.044689;1.;0.;1.;0.
39;12.371966;1.;0.;1.;0.
178;225.26553;1.;0.;1.;0.
45;10.094626;1.;0.;1.;0.
10;2.647547;1.;0.;1.;0.
304;319.725;1.;0.;1.;0.
282;298.63745;1.;0.;1.;0.
11;-12.970083;1.;0.;1.;0.
111;110.23673;1.;0.;1.;0.
483;532.3601;1.;0.;1.;0.
1;-13.007811;1.;0.;1.;0.
230;262.22955;1.;0.;1.;0.
35;18.758833;1.;0.;1.;0.
148;131.94936;1.;0.;1.;0.
269;281.07224;1.;0.;1.;0.
154;172.58012;1.;0.;1.;0.
340;216.51825;1.;0.;1.;0.
23;12.8036995;1.;0.;1.;0.
106;55.570545;1.;0.;1.;0.
31;43.855278;1.;0.;1.;0.
391;401.99863;1.;0.;1.;0.
219;91.78855;1.;0.;1.;0.
4;-10.625492;1.;0.;1.;0.
352;282.20123;1.;0.;1.;0.
214;269.1283;1.;0.;1.;0.
325;405.282;1.;0.;1.;0.
23;4.229937;1.;0.;1.;0.
317;363.6796;1.;0.;1.;0.
34;81.24084;1.;0.;1.;0.
212;206.86292;1.;0.;1.;0.
36;61.34597;1.;0.;1.;0.
226;134.13545;1.;0.;1.;0.
79;7.3279386;1.;0.;1.;0.
452;479.26624;1.;0.;1.;0.
729;748.73676;1.;0.;1.;0.
614;619.4312;1.;0.;1.;0.
89;86.357864;1.;0.;1.;0.
27;34.314713;1.;0.;1.;0.
102;133.1009;1.;0.;1.;0.
207;202.13506;1.;0.;1.;0.
12;6.4657407;1.;0.;1.;0.
113;141.05754;1.;0.;1.;0.
5;42.16141;1.;0.;1.;0.
107;87.648224;1.;0.;1.;0.
157;166.68054;1.;0.;1.;0.
159;160.39456;1.;0.;1.;0.
241;152.05615;1.;0.;1.;0.
93;73.941216;1.;0.;1.;0.
157;148.55927;1.;0.;1.;0.
57;44.589817;1.;0.;1.;0.
274;265.84396;1.;0.;1.;0.
253;218.22562;1.;0.;1.;0.
13;6.5219555;1.;0.;1.;0.
29;14.015403;1.;0.;1.;0.
405;161.00249;1.;0.;1.;0.
58;139.52872;1.;0.;1.;0.
180;158.91054;1.;0.;1.;0.
103;85.76506;1.;0.;1.;0.
331;374.2848;1.;0.;1.;0.
631;729.65173;1.;0.;1.;0.
36;-23.333897;1.;0.;1.;0.
34;67.08859;1.;0.;1.;0.
84;77.22966;1.;0.;1.;0.
173;207.46458;1.;0.;1.;0.
33;92.74288;1.;0.;1.;0.
166;167.37967;1.;0.;1.;0.
272;260.01422;1.;0.;1.;0.
26;67.135895;1.;0.;1.;0.
387;362.6737;1.;0.;1.;0.
61;86.59096;1.;0.;1.;0.
167;94.898964;1.;0.;1.;0.
116;173.12082;1.;0.;1.;0.
6;19.7919;1.;0.;1.;0.
300;352.7556;1.;0.;1.;0.
132;136.81137;1.;0.;1.;0.
33;40.26128;1.;0.;1.;0.
78;211.9047;1.;0.;1.;0.
95;134.42491;1.;0.;1.;0.
646;644.25916;1.;0.;1.;0.
653;572.13806;1.;0.;1.;0.
560;499.4708;1.;0.;1.;0.
464;450.6837;1.;0.;1.;0.
182;174.06876;1.;0.;1.;0.
4;-77.378685;1.;0.;1.;0.
335;277.69043;1.;0.;1.;0.
383;272.97498;1.;0.;1.;0.
61;50.86218;1.;0.;1.;0.
262;259.42902;1.;0.;1.;0.
157;105.63028;1.;0.;1.;0.
153;99.26801;1.;0.;1.;0.
58;28.701454;1.;0.;1.;0.
2;-29.179472;1.;0.;1.;0.
251;269.57053;1.;0.;1.;0.
139;227.71579;1.;0.;1.;0.
231;282.05728;1.;0.;1.;0.
357;341.73993;1.;0.;1.;0.
1;-0.9641397;1.;0.;1.;0.
153;111.748055;1.;0.;1.;0.
6;20.848263;1.;0.;1.;0.
43;28.5708;1.;0.;1.;0.
530;519.1618;1.;0.;1.;0.
90;75.74361;1.;0.;1.;0.
63;20.39708;1.;0.;1.;0.
51;29.928036;1.;0.;1.;0.
26;18.27345;1.;0.;1.;0.
12;22.557209;1.;0.;1.;0.
8;-30.516165;1.;0.;1.;0.
200;200.71268;1.;0.;1.;0.
43;84.784515;1.;0.;1.;0.
225;273.76862;1.;0.;1.;0.
51;161.5144;1.;0.;1.;0.
135;89.627556;1.;0.;1.;0.
209;337.18903;1.;0.;1.;0.
178;185.60954;1.;0.;1.;0.
17;24.638546;1.;0.;1.;0.
321;262.6124;1.;0.;1.;0.
13;10.786593;1.;0.;1.;0.
190;163.73207;1.;0.;1.;0.
44;53.54145;1.;0.;1.;0.
313;328.14273;1.;0.;1.;0.
412;442.49246;1.;0.;1.;0.
399;359.0161;1.;0.;1.;0.
223;284.1542;1.;0.;1.;0.
31;38.74183;1.;0.;1.;0.
275;282.26685;1.;0.;1.;0.
442;361.6613;1.;0.;1.;0.
55;166.5856;1.;0.;1.;0.
168;268.22147;1.;0.;1.;0.
524;404.2262;1.;0.;1.;0.
11;17.557756;1.;0.;1.;0.
358;410.09326;1.;0.;1.;0.
531;438.88867;1.;0.;1.;0.
344;318.19165;1.;0.;1.;0.
2;-16.908083;1.;0.;1.;0.
154;197.8831;1.;0.;1.;0.
21;11.245544;1.;0.;1.;0.
137;202.18214;1.;0.;1.;0.
593;624.6917;1.;0.;1.;0.
837;569.15356;1.;0.;1.;0.
206;167.97319;1.;0.;1.;0.
78;85.510796;1.;0.;1.;0.
121;112.187874;1.;0.;1.;0.
67;57.03926;1.;0.;1.;0.
370;340.00854;1.;0.;1.;0.
37;41.979843;1.;0.;1.;0.
205;188.12724;1.;0.;1.;0.
84;129.21747;1.;0.;1.;0.
73;67.09515;1.;0.;1.;0.
200;178.62956;1.;0.;1.;0.
180;199.27551;1.;0.;1.;0.
163;124.82322;1.;0.;1.;0.
45;9.39469;1.;0.;1.;0.
3;1.8022251;1.;0.;1.;0.
251;220.4618;1.;0.;1.;0.
24;153.87839;1.;0.;1.;0.
36;68.80114;1.;0.;1.;0.
397;388.01053;1.;0.;1.;0.
44;42.983246;1.;0.;1.;0.
292;247.25288;1.;0.;1.;0.
5;18.474796;1.;0.;1.;0.
739;654.37085;1.;0.;1.;0.
8;46.18951;1.;0.;1.;0.
35;-40.58089;1.;0.;1.;0.
211;272.1003;1.;0.;1.;0.
244;355.64407;1.;0.;1.;0.
63;93.13744;1.;0.;1.;0.
235;202.40901;1.;0.;1.;0.
125;148.23409;1.;0.;1.;0.
6;31.401733;1.;0.;1.;0.
230;247.71161;1.;0.;1.;0.
498;404.47992;1.;0.;1.;0.
15;23.744705;1.;0.;1.;0.
63;70.63221;1.;0.;1.;0.
6;37.355637;1.;0.;1.;0.
4;-6.330106;1.;0.;1.;0.
11;13.263512;1.;0.;1.;0.
154;133.92068;1.;0.;1.;0.
260;293.99356;1.;0.;1.;0.
295;323.67136;1.;0.;1.;0.
149;-8.689057;1.;0.;1.;0.
2;-8.734243;1.;0.;1.;0.
58;90.94445;1.;0.;1.;0.
383;337.8725;1.;0.;1.;0.
18;53.035904;1.;0.;1.;0.
32;61.43346;1.;0.;1.;0.
360;381.96527;1.;0.;1.;0.
568;598.155;1.;0.;1.;0.
704;755.5911;1.;0.;1.;0.
395;344.39746;1.;0.;1.;0.
467;489.5491;1.;0.;1.;0.
6;2.431623;1.;0.;1.;0.
17;26.77872;1.;0.;1.;0.
250;232.42226;1.;0.;1.;0.
766;891.4786;1.;0.;1.;0.
276;387.36703;1.;0.;1.;0.
219;241.15033;1.;0.;1.;0.
487;485.00226;1.;0.;1.;0.
2;45.923084;1.;0.;1.;0.
5;35.55436;1.;0.;1.;0.
89;38.291527;1.;0.;1.;0.
78;53.970703;1.;0.;1.;0.
112;130.64606;1.;0.;1.;0.
164;143.62308;1.;0.;1.;0.
5;20.174532;1.;0.;1.;0.
52;48.129906;1.;0.;1.;0.
156;250.1958;1.;0.;1.;0.
190;212.98526;1.;0.;1.;0.
204;207.54398;1.;0.;1.;0.
15;11.824359;1.;0.;1.;0.
36;65.6596;1.;0.;1.;0.
224;154.15942;1.;0.;1.;0.
138;68.6176;1.;0.;1.;0.
127;143.59077;1.;0.;1.;0.
3;-30.495693;1.;0.;1.;0.
233;264.12558;1.;0.;1.;0.
134;98.9965;1.;0.;1.;0.
62;21.34566;1.;0.;1.;0.
380;376.34348;1.;0.;1.;0.
451;426.80988;1.;0.;1.;0.
35;64.49288;1.;0.;1.;0.
469;341.0821;1.;0.;1.;0.
4;-0.21301603;1.;0.;1.;0.
22;13.946943;1.;0.;1.;0.
42;42.589092;1.;0.;1.;0.
366;421.96426;1.;0.;1.;0.
40;29.861479;1.;0.;1.;0.
205;217.59999;1.;0.;1.;0.
272;268.7115;1.;0.;1.;0.
31;-11.774252;1.;0.;1.;0.
285;364.96246;1.;0.;1.;0.
107;139.94588;1.;0.;1.;0.
254;267.28012;1.;0.;1.;0.
240;351.20816;1.;0.;1.;0.
8;-1.8935404;1.;0.;1.;0.
426;455.39938;1.;0.;1.;0.
34;68.508705;1.;0.;1.;0.
415;539.1318;1.;0.;1.;0.
170;138.32213;1.;0.;1.;0.
157;157.83958;1.;0.;1.;0.
89;99.232635;1.;0.;1.;0.
71;74.25427;1.;0.;1.;0.
511;448.89853;1.;0.;1.;0.
367;295.41904;1.;0.;1.;0.
142;156.53961;1.;0.;1.;0.
111;77.52171;1.;0.;1.;0.
48;28.36415;1.;0.;1.;0.
50;107.027466;1.;0.;1.;0.
38;50.295044;1.;0.;1.;0.
331;349.93942;1.;0.;1.;0.
402;334.80408;1.;0.;1.;0.
32;63.60579;1.;0.;1.;0.
501;423.8713;1.;0.;1.;0.
54;68.15494;1.;0.;1.;0.
157;144.024;1.;0.;1.;0.
295;214.7021;1.;0.;1.;0.
4;14.704853;1.;0.;1.;0.
382;379.0249;1.;0.;1.;0.
174;163.36592;1.;0.;1.;0.
1;28.535019;1.;0.;1.;0.
26;8.640444;1.;0.;1.;0.
91;103.461;1.;0.;1.;0.
28;25.440456;1.;0.;1.;0.
7;0.59535706;1.;0.;1.;0.
125;150.15239;1.;0.;1.;0.
11;61.30441;1.;0.;1.;0.
72;105.29445;1.;0.;1.;0.
299;219.95177;1.;0.;1.;0.
54;-8.291058;1.;0.;1.;0.
283;201.88892;1.;0.;1.;0.
94;94.962395;1.;0.;1.;0.
39;1.5976651;1.;0.;1.;0.
235;135.53462;1.;0.;1.;0.
304;244.1195;1.;0.;1.;0.
235;213.87617;1.;0.;1.;0.
547;477.14185;1.;0.;1.;0.
303;241.01462;1.;0.;1.;0.
311;280.75943;1.;0.;1.;0.
46;26.399162;1.;0.;1.;0.
331;330.06848;1.;0.;1.;0.
52;37.070374;1.;0.;1.;0.
312;401.64465;1.;0.;1.;0.
25;-77.09568;1.;0.;1.;0.
44;-2.1225412;1.;0.;1.;0.
2;9.084126;1.;0.;1.;0.
3;-30.820501;1.;0.;1.;0.
30;39.008286;1.;0.;1.;0.
474;494.1982;1.;0.;1.;0.
150;53.99726;1.;0.;1.;0.
515;520.1625;1.;0.;1.;0.
108;125.32176;1.;0.;1.;0.
23;-5.1758366;1.;0.;1.;0.
15;28.533772;1.;0.;1.;0.
114;252.89226;1.;0.;1.;0.
65;56.136963;1.;0.;1.;0.
74;75.259445;1.;0.;1.;0.
154;134.75754;1.;0.;1.;0.
153;149.89009;1.;0.;1.;0.
249;281.3199;1.;0.;1.;0.
439;388.72354;1.;0.;1.;0.
29;-13.213544;1.;0.;1.;0.
353;355.2093;1.;0.;1.;0.
568;582.7637;1.;0.;1.;0.
11;16.755865;1.;0.;1.;0.
